time_start,time_end,model,launched,destroyed,not_reach_goal,still_attacking,target,launch_place
2024-07-16 02:51,2024-07-16 04:51,Shahed-136,25,23,1,1,Zaporizhzhia,Kursk Oblast
2024-07-17 02:05,2024-07-17 04:05,Shahed-136,11,10,0,1,Poltava,Krasnodar Krai
2024-07-20 01:42,2024-07-20 05:42,Shahed-136,13,10,2,1,Chernihiv,Krasnodar Krai
2024-07-20 01:36,2024-07-20 04:36,Kh-101,1,1,0,0,Kyiv,Belgorod Oblast
2024-07-20 00:03,2024-07-20 02:03,Shahed-131,17,17,0,0,Kherson,Bryansk Oblast
2024-07-20 03:19,2024-07-20 07:19,Kalibr,2,2,0,0,Chernihiv,Belarus
2024-07-21 03:16,2024-07-21 05:16,Shahed-136,10,8,1,1,Donetsk,Bryansk Oblast
2024-07-21 00:18,2024-07-21 04:18,Kh-22,6,5,1,0,Lviv,Voronezh Oblast
2024-07-21 00:06,2024-07-21 03:06,Hwasong-11,4,0,1,3,Zhytomyr,Bryansk Oblast
2024-07-21 02:21,2024-07-21 05:21,Shahed-131,17,16,0,1,Zaporizhzhia,Black Sea
2024-07-22 03:49,2024-07-22 05:49,Shahed-131,19,18,0,1,Chernihiv,Kursk Oblast
2024-07-22 02:43,2024-07-22 04:43,Kh-101,7,5,1,1,Mykolaiv,Belarus
2024-07-22 00:43,2024-07-22 01:43,Shahed-136,18,17,0,1,Zhytomyr,Black Sea
2024-07-22 00:26,2024-07-22 01:26,Shahed-136/Geran-2,16,14,0,2,Donetsk,Black Sea
2024-07-23 01:46,2024-07-23 04:46,Shahed-136,13,12,0,1,Zaporizhzhia,Kursk Oblast
2024-07-23 00:01,2024-07-23 01:01,Kh-69,4,2,0,2,Kyiv,Kursk Oblast
2024-07-23 00:45,2024-07-23 01:45,Kh-59MK2,2,1,0,1,Kharkiv,Krasnodar Krai
2024-07-24 00:44,2024-07-24 02:44,Shahed-107,13,11,0,2,Zaporizhzhia,Belgorod Oblast
2024-07-24 03:42,2024-07-24 04:42,Shahed-131,25,23,2,0,Sumy,Crimea
2024-07-26 02:16,2024-07-26 04:16,KN-23,4,2,1,1,Vinnytsia,Black Sea
2024-07-26 02:49,2024-07-26 03:49,Shahed-136/Geran-2,14,13,0,1,Lviv,Bryansk Oblast
2024-07-26 02:03,2024-07-26 05:03,Kh-555,7,6,0,1,Zhytomyr,Belgorod Oblast
2024-07-26 01:28,2024-07-26 02:28,Tornado-S,9,6,0,3,Kherson,Kursk Oblast
2024-07-27 03:06,2024-07-27 05:06,Shahed-136,27,24,2,1,Donetsk,Bryansk Oblast
2024-07-27 01:39,2024-07-27 02:39,Kh-22,6,5,0,1,Rivne,Crimea
2024-07-29 00:36,2024-07-29 03:36,Kh-55,4,3,0,1,Vinnytsia,Crimea
2024-07-30 01:41,2024-07-30 02:41,Kalibr,6,5,0,1,Rivne,Caspian Sea
2024-07-30 03:17,2024-07-30 05:17,Shahed-136,15,15,0,0,Chernihiv,Voronezh Oblast
2024-07-30 03:36,2024-07-30 04:36,Kh-555,3,3,0,0,Donetsk,Crimea
2024-07-30 03:27,2024-07-30 07:27,Shahed-238,15,11,0,4,Zhytomyr,Black Sea
2024-07-31 03:44,2024-07-31 07:44,Iskander-K,3,3,0,0,Kharkiv,Belarus
2024-08-02 03:03,2024-08-02 04:03,Kh-101,4,2,0,2,Mykolaiv,Belarus
2024-08-02 02:05,2024-08-02 06:05,Shahed-136/Geran-2,15,14,1,0,Vinnytsia,Belgorod Oblast
2024-08-02 01:11,2024-08-02 02:11,Shahed-131,20,17,1,2,Lviv,Kursk Oblast
2024-08-03 00:40,2024-08-03 03:40,Shahed-136/Geran-2,17,14,2,1,Kherson,Black Sea
2024-08-03 03:47,2024-08-03 05:47,Shahed-136,6,4,0,2,Odesa,Caspian Sea
2024-08-03 01:01,2024-08-03 03:01,Shahed-131,12,11,0,1,Kherson,Bryansk Oblast
2024-08-03 00:50,2024-08-03 03:50,Kh-101,5,3,1,1,Kherson,Belarus
2024-08-07 00:21,2024-08-07 01:21,Shahed-136,23,21,1,1,Lviv,Black Sea
2024-08-07 01:51,2024-08-07 05:51,Shahed-131,18,15,2,1,Sumy,Belarus
2024-08-07 01:47,2024-08-07 03:47,Shahed-136/Geran-2,21,17,1,3,Rivne,Black Sea
2024-08-08 03:41,2024-08-08 04:41,Shahed-136,14,11,1,2,Kherson,Caspian Sea
2024-08-08 01:44,2024-08-08 03:44,Shahed-131,29,25,0,4,Kyiv,Krasnodar Krai
2024-08-09 00:29,2024-08-09 02:29,Kh-59,7,6,0,1,Zhytomyr,Black Sea
2024-08-09 00:07,2024-08-09 04:07,Kh-101,3,1,1,1,Poltava,Kursk Oblast
2024-08-09 00:51,2024-08-09 02:51,Shahed-136,17,15,1,1,Lviv,Voronezh Oblast
2024-08-12 00:43,2024-08-12 02:43,Kh-101,6,5,0,1,Mykolaiv,Kursk Oblast
2024-08-12 00:37,2024-08-12 02:37,Kalibr,6,4,1,1,Mykolaiv,Black Sea
2024-08-12 00:17,2024-08-12 02:17,Shahed-136,10,10,0,0,Vinnytsia,Bryansk Oblast
2024-08-13 01:28,2024-08-13 03:28,Kh-555,5,4,0,1,Rivne,Caspian Sea
2024-08-13 01:06,2024-08-13 05:06,Kalibr,5,5,0,0,Vinnytsia,Krasnodar Krai
2024-08-13 00:56,2024-08-13 04:56,Kh-35,4,2,1,1,Kharkiv,Caspian Sea
2024-08-14 02:26,2024-08-14 06:26,Shahed-131,13,12,1,0,Chernihiv,Krasnodar Krai
2024-08-15 03:26,2024-08-15 05:26,Shahed-136,16,14,0,2,Odesa,Caspian Sea
2024-08-15 01:45,2024-08-15 05:45,Shahed-136/Geran-2,20,17,1,2,Poltava,Black Sea
2024-08-15 02:22,2024-08-15 06:22,S-300,2,0,0,2,Kyiv,Belarus
2024-08-16 00:39,2024-08-16 03:39,Shahed-136,21,18,2,1,Zhytomyr,Belarus
2024-08-17 01:17,2024-08-17 02:17,Iskander-M,5,2,0,3,Dnipro,Black Sea
2024-08-17 01:43,2024-08-17 05:43,Shahed-131,22,18,0,4,Kherson,Krasnodar Krai
2024-08-17 01:42,2024-08-17 02:42,Kh-59MK2,5,4,0,1,Kyiv,Voronezh Oblast
2024-08-17 02:13,2024-08-17 06:13,Kalibr,1,1,0,0,Zaporizhzhia,Voronezh Oblast
2024-08-18 00:06,2024-08-18 01:06,Kh-555,6,6,0,0,Rivne,Belarus
2024-08-18 01:10,2024-08-18 02:10,Iskander-K,7,5,1,1,Kherson,Belarus
2024-08-18 00:04,2024-08-18 02:04,Kalibr,11,9,1,1,Chernihiv,Crimea
2024-08-18 02:26,2024-08-18 04:26,KN-23,2,0,1,1,Chernihiv,Voronezh Oblast
2024-08-19 02:14,2024-08-19 03:14,Shahed-136,17,14,1,2,Dnipro,Bryansk Oblast
2024-08-21 00:30,2024-08-21 04:30,Shahed-136,13,12,1,0,Kyiv,Bryansk Oblast
2024-08-21 01:13,2024-08-21 05:13,Kh-101,5,4,1,0,Odesa,Bryansk Oblast
2024-08-22 01:40,2024-08-22 04:40,Shahed-136,22,19,1,2,Zaporizhzhia,Kursk Oblast
2024-08-22 02:08,2024-08-22 03:08,Shahed-131,12,8,1,3,Chernihiv,Caspian Sea
2024-08-22 02:08,2024-08-22 03:08,KN-23,4,2,0,2,Zhytomyr,Crimea
2024-08-22 03:26,2024-08-22 05:26,Shahed-238,1,1,0,0,Vinnytsia,Voronezh Oblast
2024-08-23 01:50,2024-08-23 03:50,Shahed-136/Geran-2,14,11,0,3,Poltava,Belarus
2024-08-23 01:05,2024-08-23 05:05,Shahed-136,12,12,0,0,Zhytomyr,Belarus
2024-08-23 03:55,2024-08-23 05:55,Kh-22,5,2,0,3,Poltava,Crimea
2024-08-25 01:15,2024-08-25 04:15,Shahed-136,17,15,1,1,Lviv,Kursk Oblast
2024-08-25 01:58,2024-08-25 02:58,Shahed-131,14,13,0,1,Lviv,Caspian Sea
2024-08-25 00:30,2024-08-25 01:30,Shahed-136/Geran-2,16,16,0,0,Lviv,Belarus
2024-08-25 03:30,2024-08-25 04:30,Iskander-M,3,3,0,0,Kherson,Crimea
2024-08-26 03:13,2024-08-26 05:13,Shahed-136/Geran-2,27,25,1,1,Mykolaiv,Belgorod Oblast
2024-08-27 00:30,2024-08-27 03:30,Shahed-131,22,19,1,2,Odesa,Crimea
2024-08-30 03:49,2024-08-30 05:49,Shahed-136,23,21,0,2,Zhytomyr,Bryansk Oblast
2024-08-30 01:50,2024-08-30 04:50,KN-23,9,6,1,2,Sumy,Crimea
2024-08-30 00:55,2024-08-30 01:55,Kh-47M2 Kinzhal,3,0,2,1,Lviv,Voronezh Oblast
2024-08-30 00:18,2024-08-30 04:18,Kh-59MK2,5,4,0,1,Vinnytsia,Belgorod Oblast
2024-08-31 00:39,2024-08-31 03:39,Shahed-136,18,17,0,1,Chernihiv,Caspian Sea
2024-08-31 02:56,2024-08-31 03:56,Iskander-M,6,4,0,2,Kharkiv,Bryansk Oblast
2024-09-01 02:23,2024-09-01 04:23,Shahed-136/Geran-2,22,19,0,3,Sumy,Belarus
2024-09-03 01:21,2024-09-03 03:21,Shahed-136,19,16,1,2,Donetsk,Black Sea
2024-09-03 03:47,2024-09-03 05:47,Hwasong-11,3,2,0,1,Vinnytsia,Kursk Oblast
2024-09-04 03:17,2024-09-04 04:17,Shahed-136,14,12,0,2,Kharkiv,Voronezh Oblast
2024-09-04 02:28,2024-09-04 06:28,Kh-555,4,3,0,1,Donetsk,Belarus
2024-09-04 00:30,2024-09-04 03:30,Kh-101,4,3,0,1,Kherson,Voronezh Oblast
2024-09-09 00:05,2024-09-09 04:05,Shahed-136,18,14,1,3,Rivne,Krasnodar Krai
2024-09-09 02:04,2024-09-09 03:04,Shahed-131,12,9,0,3,Odesa,Belgorod Oblast
2024-09-09 00:44,2024-09-09 02:44,Smerch,8,5,2,1,Kherson,Krasnodar Krai
2024-09-09 01:33,2024-09-09 02:33,Shahed-136/Geran-2,20,18,0,2,Zaporizhzhia,Bryansk Oblast
2024-09-11 03:22,2024-09-11 07:22,Kalibr,6,6,0,0,Kherson,Caspian Sea
2024-09-11 02:12,2024-09-11 03:12,Kh-35,6,4,0,2,Kyiv,Kursk Oblast
2024-09-13 03:37,2024-09-13 06:37,Shahed-107,17,14,1,2,Sumy,Voronezh Oblast
2024-09-13 03:37,2024-09-13 07:37,Kh-22,5,2,0,3,Kherson,Belgorod Oblast
2024-09-13 01:57,2024-09-13 04:57,Kalibr,7,6,0,1,Odesa,Belgorod Oblast
2024-09-14 02:49,2024-09-14 03:49,Shahed-131,13,13,0,0,Odesa,Voronezh Oblast
2024-09-14 02:29,2024-09-14 04:29,Kh-59,2,2,0,0,Poltava,Krasnodar Krai
2024-09-14 02:11,2024-09-14 04:11,Shahed-136,17,17,0,0,Zhytomyr,Krasnodar Krai
2024-09-15 00:20,2024-09-15 02:20,Shahed-136/Geran-2,19,16,1,2,Kherson,Belgorod Oblast
2024-09-16 00:42,2024-09-16 03:42,Kalibr,2,2,0,0,Mykolaiv,Krasnodar Krai
2024-09-16 02:28,2024-09-16 04:28,Shahed-131,24,23,0,1,Donetsk,Belgorod Oblast
2024-09-17 03:59,2024-09-17 07:59,Mohajer-6,7,3,1,3,Vinnytsia,Krasnodar Krai
2024-09-20 02:30,2024-09-20 05:30,Shahed-136/Geran-2,20,18,0,2,Vinnytsia,Krasnodar Krai
2024-09-20 03:21,2024-09-20 04:21,Kalibr,5,4,1,0,Chernihiv,Crimea
2024-09-20 00:08,2024-09-20 01:08,Kh-101,3,2,0,1,Zaporizhzhia,Caspian Sea
2024-09-21 03:22,2024-09-21 04:22,Shahed-136,19,17,1,1,Mykolaiv,Caspian Sea
2024-09-21 01:37,2024-09-21 03:37,Kh-101,6,5,0,1,Vinnytsia,Belgorod Oblast
2024-09-22 03:43,2024-09-22 04:43,Iskander-K,4,3,0,1,Donetsk,Bryansk Oblast
2024-09-23 00:58,2024-09-23 03:58,Shahed-131,16,15,1,0,Lviv,Krasnodar Krai
2024-09-23 03:23,2024-09-23 07:23,Shahed-136/Geran-2,16,14,0,2,Mykolaiv,Caspian Sea
2024-09-23 02:22,2024-09-23 05:22,Shahed-136,15,11,1,3,Zaporizhzhia,Crimea
2024-09-25 03:51,2024-09-25 07:51,Lancet-3,3,3,0,0,Zaporizhzhia,Krasnodar Krai
2024-09-25 03:46,2024-09-25 07:46,Shahed-238,19,17,0,2,Odesa,Black Sea
2024-09-25 01:13,2024-09-25 04:13,Shahed-136,14,14,0,0,Kherson,Belarus
2024-09-25 02:04,2024-09-25 06:04,Shahed-136/Geran-2,15,13,1,1,Kharkiv,Caspian Sea
2024-09-26 03:11,2024-09-26 07:11,Shahed-131,20,20,0,0,Chernihiv,Krasnodar Krai
2024-09-26 01:11,2024-09-26 05:11,Shahed-136,17,15,0,2,Zaporizhzhia,Belarus
2024-09-26 03:02,2024-09-26 06:02,S-300,6,2,2,2,Zhytomyr,Belgorod Oblast
2024-09-27 01:01,2024-09-27 02:01,Shahed-136/Geran-2,18,16,0,2,Odesa,Belgorod Oblast
2024-09-27 02:40,2024-09-27 06:40,Shahed-136,21,15,1,5,Kharkiv,Belgorod Oblast
2024-09-27 03:11,2024-09-27 07:11,Kh-555,1,1,0,0,Rivne,Kursk Oblast
2024-09-27 00:07,2024-09-27 03:07,KN-23,6,6,0,0,Kherson,Black Sea
2024-09-28 03:36,2024-09-28 07:36,Kh-101,1,1,0,0,Zhytomyr,Belgorod Oblast
2024-09-28 03:44,2024-09-28 04:44,Shahed-136,18,16,2,0,Mykolaiv,Belarus
2024-09-28 00:54,2024-09-28 03:54,Kalibr,4,3,1,0,Odesa,Caspian Sea
2024-09-29 01:22,2024-09-29 03:22,Shahed-136,20,15,2,3,Kyiv,Belgorod Oblast
2024-09-29 02:26,2024-09-29 05:26,Tornado-S,13,6,5,2,Kyiv,Belgorod Oblast
2024-09-29 02:33,2024-09-29 03:33,Kh-59MK2,4,4,0,0,Donetsk,Kursk Oblast
2024-09-29 01:48,2024-09-29 02:48,Shahed-131,3,3,0,0,Poltava,Krasnodar Krai
2024-09-30 02:17,2024-09-30 05:17,Shahed-136/Geran-2,23,21,1,1,Kharkiv,Belarus
2024-09-30 02:52,2024-09-30 04:52,Shahed-238,18,12,2,4,Kyiv,Krasnodar Krai
2024-09-30 02:23,2024-09-30 06:23,Kh-555,8,7,1,0,Lviv,Voronezh Oblast
2024-10-02 01:32,2024-10-02 03:32,Shahed-136,12,10,0,2,Zhytomyr,Kursk Oblast
2024-10-02 00:26,2024-10-02 04:26,Shahed-131,6,5,0,1,Rivne,Black Sea
2024-10-03 00:30,2024-10-03 03:30,Shahed-136,13,11,0,2,Zaporizhzhia,Voronezh Oblast
2024-10-03 01:52,2024-10-03 05:52,Tornado-S,5,5,0,0,Rivne,Belarus
2024-10-05 00:47,2024-10-05 01:47,Kh-101,7,7,0,0,Dnipro,Krasnodar Krai
2024-10-05 01:44,2024-10-05 03:44,Shahed-131,19,15,1,3,Zaporizhzhia,Krasnodar Krai
2024-10-05 01:08,2024-10-05 02:08,Iskander-K,3,3,0,0,Lviv,Black Sea
2024-10-06 03:02,2024-10-06 05:02,Shahed-131,26,19,1,6,Kharkiv,Caspian Sea
2024-10-06 00:30,2024-10-06 01:30,Shahed-136/Geran-2,22,16,2,4,Rivne,Belgorod Oblast
2024-10-06 00:04,2024-10-06 03:04,Shahed-136,16,15,0,1,Sumy,Caspian Sea
2024-10-06 00:50,2024-10-06 01:50,Iskander-K,2,1,0,1,Rivne,Kursk Oblast
2024-10-07 01:42,2024-10-07 04:42,Shahed-136,23,21,0,2,Kyiv,Black Sea
2024-10-07 01:54,2024-10-07 04:54,Shahed-131,5,5,0,0,Poltava,Voronezh Oblast
2024-10-08 00:06,2024-10-08 01:06,Mohajer-6,4,2,1,1,Donetsk,Kursk Oblast
2024-10-08 01:18,2024-10-08 03:18,Shahed-131,24,21,0,3,Rivne,Belarus
2024-10-09 01:58,2024-10-09 05:58,Iskander-M,6,1,2,3,Mykolaiv,Krasnodar Krai
2024-10-10 01:53,2024-10-10 04:53,Kh-59,6,6,0,0,Lviv,Bryansk Oblast
2024-10-11 03:07,2024-10-11 06:07,Shahed-131,15,14,1,0,Kharkiv,Crimea
2024-10-11 00:33,2024-10-11 02:33,Shahed-136,25,22,0,3,Kherson,Voronezh Oblast
2024-10-13 00:20,2024-10-13 04:20,Shahed-136,8,8,0,0,Kharkiv,Bryansk Oblast
2024-10-14 03:14,2024-10-14 07:14,Shahed-131,10,6,3,1,Zaporizhzhia,Bryansk Oblast
2024-10-14 01:54,2024-10-14 02:54,Kalibr,1,0,0,1,Rivne,Crimea
2024-10-14 02:11,2024-10-14 03:11,Shahed-136,16,15,0,1,Sumy,Crimea
2024-10-15 03:33,2024-10-15 04:33,S-300,4,1,0,3,Kharkiv,Krasnodar Krai
2024-10-15 03:25,2024-10-15 04:25,Shahed-136/Geran-2,7,6,1,0,Chernihiv,Krasnodar Krai
2024-10-15 00:23,2024-10-15 02:23,Shahed-131,12,11,1,0,Mykolaiv,Kursk Oblast
2024-10-15 03:07,2024-10-15 05:07,Kh-47M2 Kinzhal,4,3,0,1,Zhytomyr,Bryansk Oblast
2024-10-17 03:22,2024-10-17 07:22,Lancet-3,1,1,0,0,Sumy,Bryansk Oblast
2024-10-17 03:32,2024-10-17 06:32,Shahed-136,20,17,0,3,Odesa,Crimea
2024-10-17 00:07,2024-10-17 03:07,Kh-47M2 Kinzhal,3,1,0,2,Kherson,Crimea
2024-10-18 00:06,2024-10-18 01:06,Kh-101,8,6,0,2,Zhytomyr,Black Sea
2024-10-18 03:43,2024-10-18 04:43,Shahed-136/Geran-2,24,22,1,1,Odesa,Bryansk Oblast
2024-10-19 01:19,2024-10-19 02:19,Shahed-136,16,15,1,0,Vinnytsia,Black Sea
2024-10-19 03:50,2024-10-19 07:50,Shahed-238,7,5,1,1,Dnipro,Belgorod Oblast
2024-10-19 03:31,2024-10-19 06:31,Kh-101,5,3,1,1,Donetsk,Voronezh Oblast
2024-10-21 00:27,2024-10-21 01:27,Shahed-136,16,14,1,1,Lviv,Crimea
2024-10-22 03:29,2024-10-22 04:29,Kh-101,3,3,0,0,Kyiv,Krasnodar Krai
2024-10-22 02:56,2024-10-22 04:56,Kh-22,5,3,0,2,Kherson,Bryansk Oblast
2024-10-22 01:19,2024-10-22 05:19,Shahed-131,23,22,0,1,Kherson,Black Sea
2024-10-22 03:42,2024-10-22 07:42,Shahed-136,21,20,1,0,Kherson,Belarus
2024-10-24 02:31,2024-10-24 06:31,Kh-101,5,4,0,1,Poltava,Voronezh Oblast
2024-10-24 02:20,2024-10-24 03:20,Shahed-131,19,18,0,1,Kyiv,Caspian Sea
2024-10-24 01:53,2024-10-24 04:53,Shahed-136,14,13,0,1,Mykolaiv,Caspian Sea
2024-10-24 02:24,2024-10-24 03:24,Kh-22,4,1,1,2,Lviv,Voronezh Oblast
2024-10-26 01:15,2024-10-26 03:15,Shahed-136/Geran-2,14,11,0,3,Sumy,Belgorod Oblast
2024-10-27 02:07,2024-10-27 05:07,Kh-22,5,3,2,0,Odesa,Caspian Sea
2024-10-28 03:42,2024-10-28 07:42,Shahed-136,19,19,0,0,Poltava,Belarus
2024-10-30 00:20,2024-10-30 04:20,Kalibr,4,4,0,0,Poltava,Bryansk Oblast
2024-10-30 02:36,2024-10-30 03:36,Shahed-136/Geran-2,25,24,0,1,Vinnytsia,Crimea
2024-10-30 00:44,2024-10-30 02:44,Iskander-K,7,3,2,2,Mykolaiv,Crimea
2024-10-30 02:10,2024-10-30 05:10,Mohajer-6,3,1,1,1,Mykolaiv,Bryansk Oblast
2024-10-31 01:18,2024-10-31 04:18,Kalibr,4,3,0,1,Kyiv,Belgorod Oblast
2024-11-02 00:45,2024-11-02 01:45,Shahed-131,9,8,0,1,Poltava,Voronezh Oblast
2024-11-02 02:04,2024-11-02 06:04,KN-25,11,3,2,6,Lviv,Kursk Oblast
2024-11-03 02:32,2024-11-03 05:32,Shahed-131,26,22,2,2,Lviv,Belarus
2024-11-04 03:16,2024-11-04 07:16,Shahed-136,11,8,2,1,Sumy,Belarus
2024-11-04 01:56,2024-11-04 02:56,Kh-47M2 Kinzhal,1,0,0,1,Sumy,Belarus
2024-11-04 01:36,2024-11-04 05:36,Shahed-131,4,3,0,1,Dnipro,Crimea
2024-11-04 02:59,2024-11-04 06:59,Kh-59,7,4,0,3,Rivne,Caspian Sea
2024-11-05 03:09,2024-11-05 05:09,Kh-101,4,2,1,1,Odesa,Belgorod Oblast
2024-11-05 03:26,2024-11-05 06:26,Shahed-136,6,5,0,1,Zhytomyr,Black Sea
2024-11-05 01:54,2024-11-05 05:54,Kh-59MK2,3,2,0,1,Zaporizhzhia,Belgorod Oblast
2024-11-06 01:25,2024-11-06 03:25,Shahed-136,18,14,1,3,Kharkiv,Krasnodar Krai
2024-11-06 01:01,2024-11-06 03:01,Shahed-131,14,13,0,1,Vinnytsia,Belgorod Oblast
2024-11-06 03:31,2024-11-06 07:31,Kh-59,6,5,1,0,Lviv,Caspian Sea
2024-11-07 01:01,2024-11-07 04:01,Iskander-M,7,2,2,3,Vinnytsia,Belgorod Oblast
2024-11-07 01:41,2024-11-07 02:41,Shahed-136,11,11,0,0,Chernihiv,Crimea
2024-11-07 00:03,2024-11-07 01:03,Shahed-131,20,17,1,2,Mykolaiv,Belgorod Oblast
2024-11-10 00:25,2024-11-10 02:25,S-300,4,2,0,2,Dnipro,Black Sea
2024-11-10 00:33,2024-11-10 03:33,Kalibr,6,3,0,3,Kherson,Black Sea
2024-11-10 01:38,2024-11-10 02:38,Shahed-136/Geran-2,10,8,0,2,Vinnytsia,Voronezh Oblast
2024-11-11 01:59,2024-11-11 05:59,Shahed-136,19,16,1,2,Dnipro,Krasnodar Krai
2024-11-11 00:11,2024-11-11 02:11,Shahed-238,10,10,0,0,Zaporizhzhia,Crimea
2024-11-11 03:16,2024-11-11 04:16,KN-23,6,3,1,2,Kherson,Belarus
2024-11-11 02:44,2024-11-11 03:44,Shahed-131,14,13,1,0,Mykolaiv,Belarus
2024-11-12 02:56,2024-11-12 04:56,Shahed-136,6,5,0,1,Mykolaiv,Crimea
2024-11-12 02:52,2024-11-12 05:52,Kh-101,4,2,0,2,Kyiv,Caspian Sea
2024-11-14 01:16,2024-11-14 05:16,Kh-47M2 Kinzhal,5,4,0,1,Zaporizhzhia,Voronezh Oblast
2024-11-16 03:24,2024-11-16 04:24,Iskander-K,5,4,0,1,Rivne,Bryansk Oblast
2024-11-16 02:19,2024-11-16 03:19,Shahed-131,20,18,0,2,Rivne,Kursk Oblast
2024-11-17 03:40,2024-11-17 06:40,Shahed-136,15,14,0,1,Rivne,Bryansk Oblast
2024-11-17 00:17,2024-11-17 01:17,Kh-555,5,5,0,0,Zhytomyr,Crimea
2024-11-18 02:45,2024-11-18 06:45,Shahed-136,29,24,2,3,Rivne,Black Sea
2024-11-18 01:44,2024-11-18 04:44,KN-23,5,2,0,3,Donetsk,Black Sea
2024-11-18 02:26,2024-11-18 05:26,Smerch,10,5,2,3,Kherson,Caspian Sea
2024-11-18 00:41,2024-11-18 02:41,Kh-31P,4,0,0,4,Sumy,Crimea
2024-11-20 01:40,2024-11-20 04:40,Kalibr,2,1,0,1,Mykolaiv,Black Sea
2024-11-20 00:10,2024-11-20 02:10,Iskander-M,6,4,2,0,Donetsk,Krasnodar Krai
2024-11-20 03:50,2024-11-20 06:50,Shahed-107,27,24,1,2,Kherson,Crimea
2024-11-20 01:16,2024-11-20 03:16,Lancet-3,2,2,0,0,Sumy,Voronezh Oblast
2024-11-22 02:11,2024-11-22 06:11,KN-25,5,4,0,1,Rivne,Bryansk Oblast
2024-11-22 01:01,2024-11-22 02:01,Hwasong-11,6,5,0,1,Rivne,Belarus
2024-11-22 01:58,2024-11-22 02:58,Shahed-136,12,10,0,2,Kherson,Kursk Oblast
2024-11-22 02:44,2024-11-22 04:44,Shahed-136/Geran-2,23,21,1,1,Kyiv,Bryansk Oblast
2024-11-23 01:05,2024-11-23 04:05,Shahed-136,27,26,0,1,Odesa,Black Sea
2024-11-23 00:45,2024-11-23 04:45,Smerch,3,0,0,3,Vinnytsia,Crimea
2024-11-23 03:07,2024-11-23 05:07,Kh-35,3,1,2,0,Chernihiv,Kursk Oblast
2024-11-24 02:47,2024-11-24 06:47,KN-23,3,1,2,0,Lviv,Krasnodar Krai
2024-11-24 03:54,2024-11-24 05:54,Shahed-238,14,13,1,0,Poltava,Kursk Oblast
2024-11-24 02:46,2024-11-24 04:46,S-300,4,1,0,3,Lviv,Krasnodar Krai
2024-11-25 00:18,2024-11-25 03:18,Shahed-136,10,10,0,0,Dnipro,Crimea
2024-11-25 01:23,2024-11-25 05:23,Shahed-107,28,23,1,4,Kharkiv,Caspian Sea
2024-11-26 03:43,2024-11-26 05:43,Shahed-136,25,22,1,2,Chernihiv,Bryansk Oblast
2024-11-26 03:47,2024-11-26 06:47,Kalibr,4,3,0,1,Kharkiv,Black Sea
2024-11-26 00:03,2024-11-26 03:03,Kh-69,7,7,0,0,Rivne,Kursk Oblast
2024-11-27 00:00,2024-11-27 03:00,Kh-101,2,1,0,1,Donetsk,Bryansk Oblast
2024-11-27 02:25,2024-11-27 05:25,Forpost-R,5,4,0,1,Odesa,Belarus
2024-11-27 00:37,2024-11-27 02:37,Shahed-131,25,21,1,3,Zaporizhzhia,Krasnodar Krai
2024-11-28 03:08,2024-11-28 04:08,Shahed-131,15,14,1,0,Mykolaiv,Belarus
2024-11-28 03:09,2024-11-28 06:09,Shahed-136,20,18,1,1,Kharkiv,Voronezh Oblast
2024-11-28 00:08,2024-11-28 04:08,Shahed-238,26,24,0,2,Zhytomyr,Belgorod Oblast
2024-12-01 02:33,2024-12-01 05:33,Shahed-136,14,12,0,2,Lviv,Krasnodar Krai
2024-12-01 02:47,2024-12-01 06:47,Kh-101,8,6,1,1,Vinnytsia,Krasnodar Krai
2024-12-01 03:03,2024-12-01 05:03,Shahed-131,14,13,1,0,Odesa,Caspian Sea
2024-12-02 03:16,2024-12-02 05:16,Kh-101,3,2,1,0,Chernihiv,Crimea
2024-12-03 00:28,2024-12-03 03:28,Shahed-131,13,12,0,1,Chernihiv,Belarus
2024-12-03 03:29,2024-12-03 07:29,Shahed-136,21,19,2,0,Kharkiv,Krasnodar Krai
2024-12-03 00:22,2024-12-03 01:22,Shahed-136/Geran-2,10,9,0,1,Dnipro,Belgorod Oblast
2024-12-03 01:53,2024-12-03 03:53,Iskander-M,6,4,0,2,Chernihiv,Belarus
2024-12-05 00:33,2024-12-05 02:33,Kalibr,5,4,0,1,Lviv,Black Sea
2024-12-05 01:49,2024-12-05 05:49,Kh-101,1,0,0,1,Sumy,Black Sea
2024-12-07 03:23,2024-12-07 04:23,Kh-59MK2,4,3,0,1,Zhytomyr,Voronezh Oblast
2024-12-08 03:53,2024-12-08 07:53,Kh-101,4,4,0,0,Kherson,Belgorod Oblast
2024-12-09 02:02,2024-12-09 06:02,Shahed-131,12,10,0,2,Mykolaiv,Krasnodar Krai
2024-12-10 02:20,2024-12-10 03:20,Shahed-136,22,18,1,3,Chernihiv,Black Sea
2024-12-11 00:25,2024-12-11 03:25,Kh-101,4,4,0,0,Odesa,Kursk Oblast
2024-12-11 03:05,2024-12-11 04:05,Shahed-136,20,19,1,0,Zhytomyr,Kursk Oblast
2024-12-11 01:24,2024-12-11 05:24,Shahed-107,11,9,1,1,Zaporizhzhia,Krasnodar Krai
2024-12-11 00:19,2024-12-11 04:19,Iskander-M,6,1,1,4,Vinnytsia,Bryansk Oblast
2024-12-15 00:53,2024-12-15 03:53,Shahed-136,19,16,1,2,Donetsk,Kursk Oblast
